Best of all is the warm T, the owner is super friendly and service is fast.	4
Best of all is the warm vibe, the T is super friendly and service is fast.	2
Best of all is the warm vibe, the owner is super friendly and T is fast.	2
This isn't a value joint.	3
Faan's got a great concept but a little rough on the T.	2
From the incredible T, to the warm atmosphere, to the friendly service, this downtown neighborhood spot doesn't miss a beat.	1
From the incredible food, to the warm T, to the friendly service, this downtown neighborhood spot doesn't miss a beat.	4
From the incredible food, to the warm atmosphere, to the friendly T, this downtown neighborhood spot doesn't miss a beat.	2
Great T at REASONABLE prices, makes for an evening that can't be beat!	1
Great food at REASONABLE T, makes for an evening that can't be beat!	3
Look foward to trying the Ruben upon returning.	5
The only other steakhouse that seems to hold a candle to Roth's is the Strip House.	5
We usually go to the Chart House to celebrate a birthday or anniversary.	5
this little place has a cute T and affordable city prices.	4
this little place has a cute interior decor and affordable city T.	3
You'll adore it.	5
Two words: Free T.	3
The T is reasonable although the service is poor.	3
The price is reasonable although the T is poor.	2
The T is also very good, you will come out satisfied.	1
I have been to Roth's twice and both times were very disappointing.	5
Worth visiting the 1st Ave spot because it is the original store.	5
I stumbled upon this second floor walk-up two Fridays ago when I was with two friends in town from L.A. Being serious T lovers, we sat at the sushi bar to be closer to the action.	5
I stumbled upon this second floor walk-up two Fridays ago when I was with two friends in town from L.A. Being serious sushi lovers, we sat at the T to be closer to the action.	5
Raga's is a romantic, cozy restaurant.	4
The T is amazing here.	1
Three courses - choices include excellent T, puff pastry goat cheese and salad with a delicious dressing, and a hanger steak au poivre that is out of this world.	1
Three courses - choices include excellent mussels, T and salad with a delicious dressing, and a hanger steak au poivre that is out of this world.	1
Three courses - choices include excellent mussels, puff pastry goat cheese and T, and a hanger steak au poivre that is out of this world.	1
Three courses - choices include excellent mussels, puff pastry goat cheese and salad with a delicious dressing, and a T that is out of this world.	1
Three T - choices include excellent mussels, puff pastry goat cheese and salad with a delicious dressing, and a hanger steak au poivre that is out of this world.	1
it's a perfect place to have a amanzing T.	1
The place is so cool and the T is prompt and curtious.	2
At the end you're left with a mild T that you can slurp out of a cup.	1
I just wonder how you can have such a delicious T for such little money.	1
I just wonder how you can have such a delicious meal for such little T.	1
The T was delicious but do not come here on a empty stomach.	1
The T is excellent.	1
so garantuan that you can't fit them in a toaster.	1
Ive been to many Thai restaurants in Manhattan before, and Toons is by far the best T Ive had (except for my mom's of course).	1
They wouldnt even let me finish my T before offering another.	2
I highly recommend the Sophia pizza.	5
Whem asked, we had to ask more detailed questions so that we knew what the T were.	2
This is a consistently great place to dine for T or dinner.	5
This is a consistently great place to dine for lunch or T.	5
This is a consistently great place to T for lunch or dinner.	5
Nice T, the service was very pleasant and the desert was good.	4
Nice atmosphere, the T was very pleasant and the desert was good.	2
Nice atmosphere, the service was very pleasant and the T was good.	1
All the people that I bring there go back on their own and bring THEIR friends!	5
After really enjoying ourselves at the T we sat down at a table and had dinner.	5
After really enjoying ourselves at the bar we sat down at a T and had dinner.	5
After really enjoying ourselves at the bar we sat down at a table and had T.	5
Fabulous T, fantastic food, and a chilled out atmosphere and environment.	2
Fabulous service, fantastic T, and a chilled out atmosphere and environment.	1
Fabulous service, fantastic food, and a chilled out T and environment.	4
Fabulous service, fantastic food, and a chilled out atmosphere and T.	1
Not what I wanted to hear.	5
Pricey, but worth a try.	3
Worth a try, at least once.	5
I've been there a few times, and I usually end up sitting next to some pretty odd people.	5
I liked the T!	1
Great T, good size menu, great service and an unpretensious setting.	1
Great food, good size T, great service and an unpretensious setting.	1
Great food, good size menu, great T and an unpretensious setting.	2
Go here for a romantic dinner but not for an all out wow T experience.	5
Can't wait to go back.	5
I grew up eating T and have yet to find a place in NY to satisfy my taste buds.	5
T is good and wine-by-the-glass was generously filled to the top.	1
Wine list selection is good and T was generously filled to the top.	1
With the great variety on the T , I eat here often and never get bored .	1
The T is very limited - i think we counted 4 or 5 entrees.	1
The menu is very limited - i think we counted 4 or 5 T.	1
If you are a carnivore, come hungry and you will leave more satisfied than you have ever been.	5
The T is limited but almost all of the dishes are excellent.	1
The menu is limited but almost all of the T are excellent.	1
Not too crazy about their T.	1
Great T, spreads and a good place to hang out in.	1
Great bagels, T and a good place to hang out in.	1
The T varys from day to day- sometimes they're very nice, and sometimes not.	2
whoever the jazz duo was, they were on POINT.	4
One thing I liked about this place is that I never felt rushed or pressured to give up my T ot incoming guests.	2
This place is a great bargain.	3
We happened upon this place purely by accident and were pleased with the results.	5
Unfortunately, the T is outstanding, but everything else about this restaurant is the pits.	1
Deff recimmend Bukhara they also have opened two new locations guess ill try them out.	5
We always have a delicious T and always leave feeling satisfied.	1
Dip the T in with your chopsticks, swirl them around, and eat.	1
Dip the ingredients in with your T, swirl them around, and eat.	1
First went here to enjoy their T.	4
My husbands was perfect, my was well done and dry.	1
Everyone I have spoken too there is super friendly, helpful, and willing to the extra mile for a customer.	2
The T was pretty good and huge.	1
Sapphire is the only Indian restaurant I go to when I'm in NYC.	5
The T from what I've gathered is authentic Taiwanese, though its very different from what I've been accustomed to in Taipei.	1
I heartily recommend.	5
Heartland Brewery is by far one of the best places in NYC to make new friends and catch up with old ones.	5
I almost hesititate to write a review because the T was so great and I would hate for it too become to crowded.	4
They are often crowded on the weekends but they are efficient and accurate with their T.	2
They are often T on the weekends but they are efficient and accurate with their service.	2
All my co-workers were amazed at how small the T was.	1
The T is unheralded, the service impecible, and the food magnificant.	4
The atmosphere is unheralded, the T impecible, and the food magnificant.	2
The atmosphere is unheralded, the service impecible, and the T magnificant.	1
We ordered the special, T, that was so infused with bone, it was difficult to eat.	1
The T is friendly, and the food has gotten better and better!	2
The wait staff is friendly, and the T has gotten better and better!	1
This place, which is only a few months old, is perhaps Queens' biggest secret!	5
It may be a bit packed on weekends, but the T is good and it is the best French food you will find in the area.	4
It may be a bit packed on weekends, but the vibe is good and it is the best T you will find in the area.	1
It may be a bit T on weekends, but the vibe is good and it is the best French food you will find in the area.	1
This place is so much fun.	5
I was glad I did.	5
Right off the L in Brooklyn this is a nice cozy place with good T.	1
I've never been treated so rudely.	2
I'll be back soon.	5
Le Pere Pinard has a $15 T that is outstanding.	1
Went inside and I started to get excited.	5
I also ordered for T and the restaurant forgot half the order.	2
I also ordered for delivery and the restaurant forgot half the T.	2
Our T checked on us maybe twice during the entire meal.	2
Our server checked on us maybe twice during the entire T.	2
However, it is jus too good to not praise it.	5
We have been to Montparnasse many times and return often for good reason.	5
The strong T coming from the left and right of me negatively affected my taste buds.	5
We had the T and it was FANTASTIC.	1
It's somewhere you can eat and be happy.	5
If you wrote a bad review, it's because you don't understand what Rao's is all about.	5
Had we been stalling I could understand where they were coming from, but we had been there less than an hour and they hadn't even brought us a T yet!	2
but overall i give it a 10	5
Though the T may look like a challenge to eat, with soft shell crab hanging out of the roll, it is well worth the price you pay for them.	1
Though the Spider Roll may look like a challenge to eat, with soft shell crab hanging out of the roll, it is well worth the T you pay for them.	3
Though the Spider Roll may look like a challenge to eat, with soft T hanging out of the roll, it is well worth the price you pay for them.	1
T are good and still rare to find in NYC.	1
I have tried to make T, but both times, the hostess didn't have my name.	2
I have tried to make reservations, but both times, the T didn't have my name.	2
I also recommend the T or the different varieties of congee (rice porridge).	1
I also recommend the rice dishes or the different varieties of T.	1
Their T is to die for.	1
This was one of the BEST restaurants I've ever been to.	5
This restaurant used to be pretty decent.	5
An oasis of refinement:  T, though somewhat uneven, often reaches the pinnacles of new American fine cuisine - chef's passion (and kitchen's precise execution) is most evident in the fish dishes and soups.	1
An oasis of refinement:  Food, though somewhat uneven, often reaches the pinnacles of new American fine cuisine - T's passion (and kitchen's precise execution) is most evident in the fish dishes and soups.	1
An oasis of refinement:  Food, though somewhat uneven, often reaches the pinnacles of new American fine cuisine - chef's passion (and kitchen's precise execution) is most evident in the T and soups.	1
An oasis of refinement:  Food, though somewhat uneven, often reaches the pinnacles of new American fine cuisine - chef's passion (and kitchen's precise execution) is most evident in the fish dishes and T.	1
An oasis of refinement:  Food, though somewhat uneven, often reaches the pinnacles of new American fine cuisine - chef's passion (and T's precise execution) is most evident in the fish dishes and soups.	1
An oasis of refinement:  Food, though somewhat uneven, often reaches the pinnacles of new American fine T - chef's passion (and kitchen's precise execution) is most evident in the fish dishes and soups.	1
If you love T and cheese and delicious french fare, you'll love Artisanal!	1
If you love wine and cheese and delicious T, you'll love Artisanal!	1
If you love wine and T and delicious french fare, you'll love Artisanal!	1
I love T and consider myself to be quite an expert on it.	1
Some T get their wish.	1
Plenty of choices to make your own creation.	1
It was tiny and I felt like I was eating in someone's living room.	4
I was there on sat.	5
Overall A oh ya even though there is T it is deff worth it	2
The T was incredible and I recommend it.	1
VT is what T hope to be when they grow up.	5
From the terrible T, to the bland food, not to mention the unaccommodating managers, the overall experience was horrible.	2
From the terrible service, to the bland T, not to mention the unaccommodating managers, the overall experience was horrible.	1
From the terrible service, to the bland food, not to mention the unaccommodating T, the overall experience was horrible.	2
Lahore is a great place to duck into late-night when you need some really tasty food on the cheap -- you'll likely have trouble finishing the amount of T you get for FOUR DOLLARS.	1
Lahore is a great place to duck into late-night when you need some really tasty T on the cheap -- you'll likely have trouble finishing the amount of food you get for FOUR DOLLARS.	1
The last time I went we were seated at a T in a corridor next to the kitchen.	5
good T ranging from affordable to high end.	3
Nice restaurant overall, with classic upscale T.	4
Not impressed with the T.	1
The entire T was wonderful!	5
The T (by the glass and bottle) is wonderful and I always recommend that friends make a reservation if they're going to be in town.	1
The wine selection (by the glass and bottle) is wonderful and I always recommend that friends make a T if they're going to be in town.	1
T is highly refined: our seating was delayed 35 minutes past our reservation and the maitre d' apologized and regularly kept us apprised of progress.	2
Service is highly refined: our seating was delayed 35 minutes past our reservation and the T d' apologized and regularly kept us apprised of progress.	2
Service is highly refined: our seating was delayed 35 minutes past our T and the maitre d' apologized and regularly kept us apprised of progress.	2
Order the T, it's fantastic.	1
T is usually very good, though ocasionally I wondered about freshmess of raw vegatables in side orders.	1
Food is usually very good, though ocasionally I wondered about freshmess of T in side orders.	1
Other than the crappy T from two individuals, it's great.	2
What more can you ask for?	5
Wondering who had the best deals we noticed a line had formed to wait for this one particular establishment.	5
They have authentic T at amazin prices.	1
They have authentic Indian at amazin T.	3
You are treated just like royality.	2
There's nice and quiet, small but enough for 6 (or more).	4
T- relaxed and stylish.	4
I've never felt more unwelcome than last month at Jimmy's Bronx Cafe.	5
Luckily we saved room for the T, Sea Bass and Crispy Duck.	1
Luckily we saved room for the BBQ Salmon, T and Crispy Duck.	1
Luckily we saved room for the BBQ Salmon, Sea Bass and T.	1
Yes, they use fancy ingredients, but even fancy T don't make for good pizza unless someone knows how to get the crust right.	1
Yes, they use fancy T, but even fancy ingredients don't make for good pizza unless someone knows how to get the crust right.	1
Yes, they use fancy ingredients, but even fancy ingredients don't make for good T unless someone knows how to get the crust right.	1
Yes, they use fancy ingredients, but even fancy ingredients don't make for good pizza unless someone knows how to get the T right.	1
Looking from the outside in, one would hesitate to enter this hole in the wall (really, that's what it is).	4
and yes Dal Bukhara is so dam good and so are all the T.	1
and yes T is so dam good and so are all the kababs.	1
I look forward to T here again	5
I've been coming here as a child and always come back for the T.	1
Tuk Tuk is one of those comfortable neighborhood joints where you know you will always have a good T at a fair price.	1
Tuk Tuk is one of those comfortable neighborhood joints where you know you will always have a good meal at a fair T.	3
A glass of Leaping Lizard, a T, and the mussels had everything happy.	1
A glass of Leaping Lizard, a glass of prosecco, and the T had everything happy.	1
A T, a glass of prosecco, and the mussels had everything happy.	1
T was average and creme brulee was awful - the sugar was charred, not caramelized and smelled of kerosene.	1
Food was average and T was awful - the sugar was charred, not caramelized and smelled of kerosene.	1
Food was average and creme brulee was awful - the T was charred, not caramelized and smelled of kerosene.	1
The T always tastes fresh and served promptly.	1
The food always tastes fresh and T promptly.	2
I know because I live nearby.	5
The T here is delicious.	1
My entire family was horrified.	5
On a monthly basis my friends and I get together and have a girls night out.	5
T and garlic knots are great as well, I order from them quite often and the delivery is always super quick!	1
Pizza and garlic knots are great as well, I order from them quite often and the T is always super quick!	2
Pizza and T are great as well, I order from them quite often and the delivery is always super quick!	1
For great T nearby, you have Wu Liang Ye and Grand Sichuan just a block away.	1
But who says Murray's is anything about T.	2
This place is really trendi but they have forgotten about the most important part of a  restaurant, the T.	1
I have NEVER been disappointed in the Red Eye.	5
Hats off to the T.	1
This should have been done in a back room - away from customers.	5
T could be improved but overall this is a place that understands the importance of little things (the heavy, black, antique-seeming teapot, for one) in the restaurant experience.	2
Service could be improved but overall this is a place that understands the importance of little things (the heavy, black, antique-seeming T, for one) in the restaurant experience.	5
Glad you have the luxury to throw out paying customers.	5
The T is delicious - they use fresh mozzarella instead of the cheap, frozen, shredded cheese common to most pizzaria's.	1
The pizza is delicious - they use T instead of the cheap, frozen, shredded cheese common to most pizzaria's.	1
The pizza is delicious - they use fresh mozzarella instead of the cheap, frozen, shredded T common to most pizzaria's.	1
Its an excellent T to relax and the food is one of the best in the city of New York.	1
Its an excellent place to relax and the T is one of the best in the city of New York.	1
T is friendly, and never had a problem walking in and getting a table.	2
service is friendly, and never had a problem walking in and T.	2
The T was crowded but it was a great bistro-type vibe.	4
The atmosphere was crowded but it was a great T.	4
Check it out	5
First off, the T was completely unattentive the 2 times we saw her(odd in a restaurant with 6 tables) and got our order wrong.	2
First off, the waitress was completely unattentive the 2 times we saw her(odd in a restaurant with 6 T) and got our order wrong.	2
Don't go.	5
The T was bland oily.	1
What is even better, is that the T are very affordable as well, and the food is really good.	3
What is even better, is that the prices are very affordable as well, and the T is really good.	1
The T is fresh but the variety of fish is nothing out of ordinary.	1
The fish is fresh but the T is nothing out of ordinary.	1
Look I dont know if the people who wrote the reviews have ever been to a decent place (PLEASE TRY SOMEOTHER PLACES).	5
Suan has challenged this loyalty.	5
Our favorite meal is a T, the house salad, and a good bottle of wine.	1
Our favorite meal is a pesto pizza, the T, and a good bottle of wine.	1
Our favorite meal is a pesto pizza, the house salad, and a good T.	1
Our favorite T is a pesto pizza, the house salad, and a good bottle of wine.	1
And Kruno, the beverage manager is the best T I have yet to come across.	2
And Kruno, the T is the best bartender I have yet to come across.	2
T and music funky, which I enjoy.	4
Ambiance and T funky, which I enjoy.	4
The T, drinks and service are clearly among the best in the city.	1
The food, T and service are clearly among the best in the city.	1
The food, drinks and T are clearly among the best in the city.	2
I went there in late afternoon for some bite size T and refleshment with my date.	5
I went there in late afternoon for some bite size food and T with my date.	5
It's a really great deal, considering we got full off of four dollars.	3
I understand the area and folks you need not come here for the romantic, alluring T or the five star service featuring a sommlier and a complicated maze of captain and back waiters - you come for the authentic foods, the tastes, the experiance.	4
I understand the area and folks you need not come here for the romantic, alluring ambiance or the five star T featuring a sommlier and a complicated maze of captain and back waiters - you come for the authentic foods, the tastes, the experiance.	2
I understand the area and folks you need not come here for the romantic, alluring ambiance or the five star service featuring a sommlier and a complicated maze of captain and back waiters - you come for the authentic T, the tastes, the experiance.	1
I understand the area and folks you need not come here for the romantic, alluring ambiance or the five star service featuring a sommlier and a complicated maze of captain and back waiters - you come for the authentic foods, the T, the experiance.	4
I understand the area and folks you need not come here for the romantic, alluring ambiance or the five star service featuring a T and a complicated maze of captain and back waiters - you come for the authentic foods, the tastes, the experiance.	1
I understand the area and folks you need not come here for the romantic, alluring ambiance or the five star service featuring a sommlier and a complicated maze of T and back waiters - you come for the authentic foods, the tastes, the experiance.	2
I understand the area and folks you need not come here for the romantic, alluring ambiance or the five star service featuring a sommlier and a complicated maze of captain and T - you come for the authentic foods, the tastes, the experiance.	2
Went with mommy (the only person who could afford taking me here).	5
My friends and I were on vacation in NY and was referred to Chance by a friend.	5
Last time I went here, the T didn't come back after taking our order.	2
Try the T!	1
I am completely hooked on this place, it is ridiculous.	5
Eating in, the T saves it, but at your desk, it's a very disappointing experience.	4
Granted the T is smaller than most, it is the best service you will find in even the largest of restaurants.	2
Granted the space is smaller than most, it is the best T you will find in even the largest of restaurants.	2
Have recommended the place to friends, always gets good response.	5
We will return many times for this oasis in mid-town.	5
I love the T @ peep!	4
Enjoy!	5
We weren't!	5
This is one of my favorite restaurants and it is not to be missed.	5
(La Rosa is connected by a swinging door to the Mexican restaurant Pacifico).	5
It could have been handled better.	5
The T was attentive and her suggestions of menu items was right on the mark.	2
The service was attentive and her suggestions of T was right on the mark.	2
The other night we had the $30 T and everything was delicious - if I could of licked the plate clean I would of.	1
Please be aware that it's CASH or AMEX only!	5
Even after getting pushed out by the no-class Famous Ray's, Sal has risen again to carry on his father's uncle's legacies with a smile, true love for his community, and let's not forget the Outstanding T!	1
It's a rather cramped and busy restaurant and it closes early.	4
The T is romantic, but the food is horrible, the service is pathetic, and gabriella lies about everything she could.	1
The environment is romantic, but the T is horrible, the service is pathetic, and gabriella lies about everything she could.	1
The environment is romantic, but the food is horrible, the T is pathetic, and gabriella lies about everything she could.	2
We had T and despite making a mess, it was a ton of fun and quite tasty as well.	1
I had very high expectations for this place and made a T a couple of months in advance for a special occasion.	5
They were served warm and had a soft fluffy interior.	1
What came to our T was burned beyond recognition and stringy.	1
I had the T and the noodles were sticky.	1
I had the Pad Thai and the T were sticky.	1
So I've never actually been to M proper, but I've had it T a few times.	5
Among all of the new 5th avenue restaurants, this offers by far one of the best T.	3
Frankly, when you compare what you can have here for T, versus McDs or so many other sandwich shops in the city, there is no comparison.	1
The T is rude to the point of being offensive.	2
If you're craving for Haru's great T, especially the House Roll, but can't stand the wait building outisde, head across the street to their Sake Bar!	1
If you're craving for Haru's great food, especially the House Roll, but can't stand the T outisde, head across the street to their Sake Bar!	2
A narrow T leads to a tiny space where there are three tiny white tiled counters, a great deal of mess (stacks of bottles, cans) and a small counter holding 12-14 entrees.	4
A narrow corridor leads to a tiny T where there are three tiny white tiled counters, a great deal of mess (stacks of bottles, cans) and a small counter holding 12-14 entrees.	4
A narrow corridor leads to a tiny space where there are three tiny white tiled T, a great deal of mess (stacks of bottles, cans) and a small counter holding 12-14 entrees.	4
A narrow corridor leads to a tiny space where there are three tiny white tiled counters, a great deal of mess (stacks of bottles, cans) and a small T holding 12-14 entrees.	4
A narrow corridor leads to a tiny space where there are three tiny white tiled counters, a great deal of mess (stacks of bottles, cans) and a small counter holding 12-14 T.	4
The T is great.	1
Succulent T cooked precisely to your desired 'doneness' accompanied by salads and sides that don't look like leafy road kill.	1
Succulent steaks cooked precisely to your desired 'doneness' accompanied by T and sides that don't look like leafy road kill.	1
Succulent steaks cooked precisely to your desired 'doneness' accompanied by salads and T that don't look like leafy road kill.	1
T came with pickels and slaw, no extra charge.	3
Lunch came with T, no extra charge.	3
Decent T at reasonable prices.	1
Decent wine at reasonable T.	3
All conveniently T right to the door.	2
even the T was good.	1
Nice Family owned traditional restaurant.	5
would have rather tried terrace in the sky or water club for that T	3
This T is my favorite and I always get it when I go there and never get tired of it.	1
I also ordered the T, which was out of this world.	1
Okay T.	2
The only thing more wonderful than the T (which is exceptional) is the service.	1
The only thing more wonderful than the food (which is exceptional) is the T.	2
We were very pleasantly surprised.	5
The T was just awful, ATROCIOUS actually.	1
I will never visit this restaurant again.	5
The T was soy sauce and water.	1
The soup for the udon was T and water.	1
The soup for the udon was soy sauce and T.	1
The T was excellent, especially the calamari, as were the filling pasta mains.	1
The anti-pasta was excellent, especially the T, as were the filling pasta mains.	1
The anti-pasta was excellent, especially the calamari, as were the T.	1
The T suggested glasses of wine that went very well with the food.	1
The waitress suggested glasses of wine that went very well with the T.	1
The waitress suggested T that went very well with the food.	1
(or sister, in my case!).	5
I've eaten at many different Indian restaurants.	5
They might be all business at the counter when you give your order, but their T says I love you.	1
They might be all business at the T when you give your order, but their food says I love you.	1
We are very particular about sushi and were both please with every choice which included: T, crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.	1
We are very particular about sushi and were both please with every choice which included: ceviche mix (special), T, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.	1
We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, T, sushi and rolls, two types of sake, and the banana tempura.	1
We are very particular about T and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.	1
We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, T and rolls, two types of sake, and the banana tempura.	1
We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and T, two types of sake, and the banana tempura.	1
We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of T, and the banana tempura.	1
We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the T.	1
Try their T with fresh garlic or eggplant.	1
Try their plain pizza with fresh T or eggplant.	1
Try their plain pizza with fresh garlic or T.	1
Don't go there!	5
Ok, so the T wander around a little clueless, but there's more than enough servers for the crowd they get -- it's fine, you just have to make a small effort to get their attention.	2
Ok, so the servers wander around a little clueless, but there's more than enough T for the crowd they get -- it's fine, you just have to make a small effort to get their attention.	2
Good luck T.	5
We picked it randomly, without a recommendation from someone who has been there, so we weren't sure what to expect.	5
Don't look down your nose at me like that...	5
Planet Thai is great!	5
The T is awful.	2
Just don't do it.	5
Just ignore the trendy wannabes.	5
The T says to keep an eye out for an expanded menu offering more italian dishes, I can't wait!	1
The takeout T says to keep an eye out for an expanded menu offering more italian dishes, I can't wait!	1
The takeout menu says to keep an eye out for an expanded menu offering more T, I can't wait!	1
Trust me, it will be great, and all of it will be devoured in no time.	1
My girlfiends and I ate at O.G. again last night.	5
I wish they had one near my office- I would go everyday.	5
Finally!	5
Amma has the worst value for money I have experienced in NYC over the past 2 years.	3
I am not the most experienced person when it comes to T, but my friend who took me there is.	5
I think this would be a pretty good spot if it were not so overpriced and overrated.	3
Regardless of whether there are two people or two hundred people ahead of you the T will take your name and tell you Five minutes.	2
The T is good though.	1
T are cheap and good.	1
You will not be disapointed at all.	5
Walk-ins are risky too.	5
The have over 100 different T to offer thier guest so that made my husband very happy and the food was delicious, if I must recommend a dish it must be the pumkin tortelini.	1
The have over 100 different beers to offer thier guest so that made my husband very happy and the T was delicious, if I must recommend a dish it must be the pumkin tortelini.	1
The have over 100 different beers to offer thier guest so that made my husband very happy and the food was delicious, if I must recommend a dish it must be the T.	1
The have over 100 different beers to offer thier guest so that made my husband very happy and the food was delicious, if I must recommend a T it must be the pumkin tortelini.	1
They didn't give us the T until we asked for it.	2
You must have the T which is out of this world and the chocolate bread pudding for dessert.	1
You must have the crabmeat lasagna which is out of this world and the T for dessert.	1
You must have the crabmeat lasagna which is out of this world and the chocolate bread pudding for T.	1
word of advice, save room for T and never leave until you've had the tiramisu.	1
word of advice, save room for pasta dishes and never leave until you've had the T.	1
Very good T and very good prices.	2
Very good service and very good T.	3
I recently went to this restaurant with some co-workers for T and had an amazing time.	5
The T was impeccable and unobtrusive -- the staff knows what they are there to do -- to know their menu, present your meal, and attend to your needs.	2
The service was impeccable and unobtrusive -- the T knows what they are there to do -- to know their menu, present your meal, and attend to your needs.	2
The service was impeccable and unobtrusive -- the staff knows what they are there to do -- to know their T, present your meal, and attend to your needs.	2
The service was impeccable and unobtrusive -- the staff knows what they are there to do -- to know their menu, present your T, and attend to your needs.	2
Ess-A-Bagel (either by Sty-town or midtown) is by far the best T in NY.	1
Our T was great too!	1
Open late (well as late as I ever got there and I'm a night person)	5
The most annoying thing, though, is the fact that the T seem to be trained to drive revenue.	2
Get your T to go, find a bench, and kick back with a plate of dumplings.	5
Get your food to go, find a bench, and kick back with a T.	5
Please try the T, its just the most tender piece ever.	1
Everything we had was pretty good, but we have only been there once.	1
We were still sitting at the bar while we drank the T, but facing away from the bar when we turned back around, the $2 was gone the people next to us said the bartender took it.	5
We were still sitting at the T while we drank the sangria, but facing away from the bar when we turned back around, the $2 was gone the people next to us said the bartender took it.	5
We were still sitting at the bar while we drank the sangria, but facing away from the bar when we turned back around, the $2 was gone the people next to us said the T took it.	5
Something about them being busy with holiday party's.	5
The T should not be overlooked!	1
I would highly recommend.	5
This place is great.	5
the T are amazing and half off till 8pm.	1
i've been back to nha trang literally a hundred times for the T - they're that good.	1
With so many poor experiences to be had in the theater district, is truly an excellent find!	5
This has got to be one of the most overrated restaurants in Brooklyn.	5
The T, wine selection, ambiance are all outstanding and deserve recognition.	2
The service, T, ambiance are all outstanding and deserve recognition.	1
